"Species","Primer","Bayescan_fst","Bayescan_Probability","Bayescan_alpha","Bayescan_qvalue","Bayescan_Type","PCadapt_K","PCadapt_chi2_statistic","PCadapt_pvalue","PCadapt_qvalue","PCadapt_Type","Overall_Type"
"\textit{Luzula alpinopilosa}","ACC_CTG_267.7",0.1549275,0.10026,-0.057666,0.83422,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_268.9",0.1625275,0.07715775,0.01616,0.88229,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_276.6",0.157385,0.09450925,-0.03460325,0.8546075,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_279.5",0.1580175,0.081708,-0.01879625,0.87536,"neutral",5,4.69790169448553,0.45384900483429,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_287.4",0.1572025,0.090184,-0.03206825,0.8628625,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_296.9",0.2114475,0.2551525,0.280545,0.413655,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_299.6",0.1605725,0.080758,-0.00087745,0.877125,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_302.0",0.16468,0.081558,0.029205,0.8752975,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_309.7",0.16329,0.06828175,0.02593025,0.8897225,"neutral",5,6.06454673517644,0.299988822264326,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_313.0",0.1615275,0.062756,0.01483225,0.8915425,"neutral",5,6.04159368731197,0.302192689665302,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_314.8",0.1555075,0.08825875,-0.04285475,0.8675925,"neutral",5,2.32987007999463,0.801869960786215,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_328.5",0.15762,0.09608475,-0.0340975,0.84796,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_330.4",0.1862325,0.162845,0.1484325,0.6211325,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_337.5",0.167675,0.08418325,0.04847925,0.8727225,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_344.1",0.1548,0.105185,-0.06242775,0.813365,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_350.3",0.1602,0.07708275,-0.00075968,0.8817025,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_352.3",0.1534475,0.102935,-0.06994975,0.822845,"neutral",5,6.21122766222489,0.286204815569935,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_359.9",0.15807,0.09720975,-0.03236275,0.843595,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_362.6",0.15167,0.12436,-0.10145775,0.7148525,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_372.9",0.1566475,0.088309,-0.035183,0.867055,"neutral",5,4.41649152485642,0.491133721374905,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_377.4",0.16059,0.081833,-0.0008871,0.8752,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_390.2",0.15763,0.08908375,-0.02862875,0.8659275,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_393.2",0.16053,0.080858,-0.0014225925,0.8771775,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_413.4",0.156775,0.09723475,-0.04102,0.8457325,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_427.6",0.1577225,0.097435,-0.034478,0.84446,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_430.2",0.165345,0.07918275,0.03666375,0.879095,"neutral",5,2.63923561320259,0.755395225177344,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_448.8",0.1577175,0.07855775,-0.02168575,0.879535,"neutral",5,6.89188560941915,0.228805892727239,0.476258039865854,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_454.1",0.15719,0.09390925,-0.0359185,0.8563625,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_459.4",0.15419,0.110285,-0.0706,0.7811175,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_474.8",0.155775,0.101085,-0.05386525,0.8292075,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_481.3",0.15594,0.09368425,-0.0451715,0.856155,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_495.1",0.15852,0.08563375,-0.01927475,0.8711725,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","ACC_CTG_516.0",0.1648375,0.082508,0.0302665,0.874515,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_57.2",0.1615025,0.06755675,0.013502,0.89021,"neutral",5,2.98970284726959,0.701573449598576,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_61.4",0.2099875,0.2495975,0.27265,0.4398925,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_62.7",0.19871,0.23482,0.222525,0.5063275,"neutral",5,7.7287895466079,0.171829593033526,0.375545338467239,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_63.7",0.15741,0.080333,-0.02422675,0.8774525,"neutral",5,0.48455255696217,0.992678000208106,0.529162371938298,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_64.4",0.1636025,0.07360725,0.02530075,0.8858425,"neutral",5,6.0606347433152,0.300363535717507,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_69.0",0.1901025,0.17742,0.17035,0.5799125,"neutral",5,10.3385855664938,0.0661906928273302,0.192885720496901,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_71.4",0.1530875,0.103585,-0.0686775,0.8205725,"neutral",5,2.26395142029856,0.811546610350636,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_72.3",0.164405,0.07855775,0.03042075,0.8805625,"neutral",5,5.83983301843545,0.322117193181846,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_74.1",0.1576725,0.079033,-0.02100875,0.87977,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_75.3",0.15819,0.08685875,-0.02182025,0.86917,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_76.1",0.1622075,0.07400725,0.01529875,0.8857025,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_86.2",0.155795,0.089934,-0.040887,0.86504,"neutral",5,4.09250850848086,0.536175411413952,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_88.1",0.1599425,0.0743825,-0.00218355,0.8844675,"neutral",5,4.50777835715327,0.478843395638055,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_90.1",0.1601375,0.07555775,-0.0020040125,0.883675,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_91.3",0.155665,0.107135,-0.0576085,0.8022125,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_93.2",0.1628225,0.067357,0.02323275,0.890375,"neutral",5,2.87425261589408,0.71936491371149,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_94.1",0.183935,0.1529675,0.1362075,0.658215,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_96.1",0.25249,0.39709,0.49129,0.3213,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_99.7",0.15737,0.0842335,-0.02779875,0.87216,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_101.4",0.1603975,0.058981,0.008235475,0.89215,"neutral",5,22.2256870879008,0.000474316267968674,0.0051832533689368,"adaptive","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_106.9",0.1821075,0.1474125,0.127255,0.679515,"neutral",5,10.6594882098672,0.0585653097077153,0.182854990794208,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_107.9",0.15294,0.11806,-0.08694225,0.745445,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_111.1",0.157355,0.09633475,-0.0374315,0.849205,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_113.6",0.15222,0.118885,-0.094057,0.7394925,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_114.6",0.16464,0.08273325,0.0280605,0.873245,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_117.7",0.16085,0.08265825,7.2875e-05,0.87347,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_119.0",0.1572925,0.078908,-0.02267525,0.8795575,"neutral",5,6.31507239391624,0.276756757937438,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_121.9",0.16287,0.069057,0.02338375,0.8895775,"neutral",5,5.82597434997354,0.323522394777322,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_130.4",0.15502,0.10641,-0.0646115,0.8047325,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_131.1",0.1570425,0.08223325,-0.02670125,0.875715,"neutral",5,2.00795043570533,0.848043851267949,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_132.5",0.1612125,0.0650565,0.012059625,0.890855,"neutral",5,21.0914349308307,0.00077846199843243,0.00640774571118828,"adaptive","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_133.6",0.1530075,0.11511,-0.0856005,0.761505,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_142.6",0.15933,0.079458,-0.0088669,0.8786625,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_144.2",0.15474,0.088859,-0.04787925,0.8671275,"neutral",5,2.50322478880144,0.776009333385986,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_149.4",0.1655025,0.078408,0.0379975,0.880455,"neutral",5,7.84870222535113,0.164773428588219,0.375545338467239,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_156.6",0.15628,0.088034,-0.03768,0.867345,"neutral",5,3.15913287500465,0.675467481381521,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_160.9",0.290615,0.641335,0.7119925,0.2071925,"neutral",5,23.9037961993517,0.00022655211666155,0.00330096773320959,"adaptive","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_164.5",0.16362,0.07428225,0.0249,0.8854,"neutral",5,3.84464631647564,0.571993002727511,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_165.3",0.16211,0.07268225,0.015466,0.88649,"neutral",5,2.82947555132759,0.726255506442137,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_166.3",0.1829675,0.15432,0.1345475,0.6458725,"neutral",5,8.34183343702436,0.138375619811341,0.355799282165248,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_167.7",0.1551075,0.087009,-0.0472405,0.8694475,"neutral",5,3.8541348617354,0.57060243635097,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_170.3",0.1608375,0.08190825,-0.0002769975,0.876015,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_172.8",0.1728675,0.11081,0.077394,0.7844675,"neutral",5,5.70842183303553,0.335632279439861,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_179.3",0.15191,0.12191,-0.0989885,0.7237575,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_183.1",0.1532975,0.105985,-0.07389625,0.807165,"neutral",5,5.12025035522515,0.40138177752731,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_184.0",0.1613625,0.06693175,0.01178325,0.890435,"neutral",5,3.29354005041967,0.654830841836742,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_189.5",0.158125,0.07443225,-0.01554725,0.8851725,"neutral",5,0.743006120543152,0.980525295518328,0.529137075781003,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_194.0",0.157215,0.09455925,-0.03715,0.8548075,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_197.4",0.155,0.107385,-0.0648765,0.7995675,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_198.9",0.1594325,0.079408,-0.009167175,0.879,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_201.1",0.1524475,0.10641,-0.07468425,0.8075225,"neutral",5,3.17418515881967,0.673151893421791,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_202.6",0.1649775,0.08363325,0.0305695,0.87316,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_204.6",0.1522525,0.122535,-0.096908,0.72077,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_209.0",0.1574925,0.09373425,-0.03507625,0.85662,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_211.5",0.15748,0.09615975,-0.03493825,0.8484125,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_212.7",0.16006,0.0751325,-0.001312115,0.88445,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_217.3",0.16005,0.0740575,-0.000667645,0.8856775,"neutral",5,15.4412805259674,0.00863420235396756,0.0471766007846901,"adaptive","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_219.7",0.1577725,0.0941345,-0.0343795,0.8562975,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_230.3",0.16295,0.07718275,0.019783,0.881395,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_231.6",0.1587725,0.077958,-0.012809575,0.8808975,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_234.0",0.16767,0.091259,0.04804225,0.8634125,"neutral",5,12.8643487440476,0.0246836766882494,0.107895730332037,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_236.4",0.15981,0.061106,0.002896775,0.89194,"neutral",5,3.83238191093637,0.573792524197805,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_237.9",0.1597325,0.06638175,0.0002614775,0.8905375,"neutral",5,2.11107938655129,0.833571442782831,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_241.5",0.15835,0.070732,-0.011677925,0.888195,"neutral",5,2.25792540712355,0.812426230710699,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_243.3",0.15563,0.089684,-0.0432885,0.86548,"neutral",5,2.44296637222669,0.78505887595904,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_249.2",0.156045,0.100885,-0.05083325,0.8303025,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_251.1",0.1674525,0.090909,0.04810275,0.86402,"neutral",5,2.04742057474661,0.842545361958717,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_252.9",0.189185,0.17477,0.1651225,0.5898875,"neutral",5,2.3457086760684,0.799530757864422,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_260.1",0.159045,0.0753325,-0.008359825,0.88321,"neutral",5,3.02927556756323,0.6954722261519,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_275.0",0.1563475,0.0940845,-0.042703,0.854415,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_285.3",0.1520625,0.123035,-0.1002335,0.7217075,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_287.4",0.158175,0.08583375,-0.02287725,0.8703425,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_289.6",0.1541675,0.11001,-0.0714245,0.785305,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_293.9",0.16202,0.0716825,0.016457,0.8873775,"neutral",5,10.7946446459907,0.055607074587,0.182854990794208,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_306.4",0.149505,0.130335,-0.12004,0.699845,"neutral",5,4.28642885733464,0.508956259197617,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_320.8",0.159645,0.077983,-0.004481625,0.8806575,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_341.9",0.154995,0.107435,-0.06208125,0.8019375,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_352.0",0.155375,0.09756,-0.05187175,0.843525,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_362.9",0.1662025,0.082333,0.04096625,0.8751425,"neutral",5,2.96000808143561,0.706151527310642,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_370.0",0.15712,0.0947595,-0.0370625,0.8531775,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_384.9",0.1599225,0.072432,-0.0007179925,0.8869775,"neutral",5,1.92766649341436,0.859060522780241,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_387.4",0.1575075,0.090659,-0.03206075,0.8639525,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_388.7",0.1561375,0.09715975,-0.047476,0.8438325,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_394.5",0.1598225,0.06565675,0.00159367,0.8909075,"neutral",5,7.81068543065311,0.166982383817954,0.375545338467239,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_407.2",0.1576275,0.0944595,-0.034166,0.8538,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_424.6",0.16236,0.072182,0.0175415,0.8869025,"neutral",5,2.68467589479128,0.748461175200329,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_432.3",0.1567525,0.080133,-0.0285875,0.877865,"neutral",5,1.20413889229208,0.944479678307067,0.51605624823317,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_450.6",0.1566475,0.080633,-0.0305615,0.8772125,"neutral",5,5.22148698921336,0.389452073442219,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_452.6",0.15741,0.09555975,-0.037256,0.8506025,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_457.2",0.1922725,0.186895,0.180625,0.5440075,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CAC_496.6",0.152055,0.11481,-0.08922925,0.7653125,"neutral",5,20.0837228666827,0.00120531578214088,0.00752657186813951,"adaptive","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_61.7",0.188525,0.16617,0.1592275,0.60725,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_72.4",0.1588925,0.08738375,-0.01720775,0.8684525,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_75.2",0.1716825,0.10421,0.0694425,0.81093,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_82.2",0.16102,0.06285625,0.01169935,0.891645,"neutral",5,11.7328440269102,0.0386375884379359,0.140741824223601,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_86.8",0.16674,0.08895925,0.04196975,0.865325,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_104.8",0.154515,0.105335,-0.06249125,0.811715,"neutral",5,3.02532035310322,0.696082004717562,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_105.8",0.157735,0.09433475,-0.034526,0.850535,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_110.5",0.1471025,0.1523175,-0.1606425,0.658185,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_115.5",0.1621975,0.07293225,0.01540725,0.8862725,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_117.7",0.1612,0.070232,0.00856755,0.8888225,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_124.1",0.16299,0.07303225,0.021011,0.88647,"neutral",5,6.47179420818545,0.262977746599627,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_126.5",0.159235,0.06710675,-0.0027346875,0.89011,"neutral",5,3.61450767713437,0.606136353788476,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_131.2",0.1576775,0.0961595,-0.0349645,0.8481275,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_138.9",0.1625825,0.07303225,0.01914175,0.8862225,"neutral",5,4.61140313744194,0.465117827145691,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_142.6",0.1553025,0.106285,-0.0622515,0.8048175,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_151.0",0.154815,0.109435,-0.06521125,0.7913425,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_153.3",0.159025,0.07660775,-0.009507375,0.8829,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_160.6",0.16267,0.07600775,0.01882025,0.882605,"neutral",5,20.8106826476371,0.000879553192413165,0.00640774571118828,"adaptive","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_174.1",0.15678,0.0952095,-0.039249,0.8512775,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_192.4",0.156555,0.0863085,-0.03261075,0.87038,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_194.3",0.164615,0.08405825,0.02801925,0.872805,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_199.2",0.1579625,0.09668475,-0.033349,0.8461975,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_201.4",0.1576,0.09726,-0.0365395,0.8453875,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_202.7",0.159215,0.077883,-0.0095426,0.8811775,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_203.9",0.1550175,0.09956,-0.05735125,0.835115,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_205.1",0.15617,0.091284,-0.04083925,0.862885,"neutral",5,4.57728480948229,0.469610055563648,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_208.1",0.1549725,0.107635,-0.06593425,0.79843,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_233.1",0.1627,0.07505725,0.018602,0.8843425,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_240.4",0.15604,0.101085,-0.05117775,0.8314975,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_244.5",0.1546125,0.09630975,-0.05159725,0.847545,"neutral",5,1.24940348605571,0.94005088691979,0.51605624823317,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_249.0",0.1618275,0.0728575,0.0129585,0.885925,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_254.8",0.1549475,0.10796,-0.0636375,0.79521,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_260.0",0.1580675,0.089609,-0.02453725,0.8661725,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_261.1",0.157875,0.09630975,-0.03216175,0.8474,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_295.5",0.1724675,0.107135,0.073823,0.8002075,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_297.3",0.1559475,0.09490975,-0.04671775,0.8490225,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_308.4",0.1520775,0.11496,-0.08992175,0.76392,"neutral",5,NA,NA,NA,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_345.7",0.1555975,0.092384,-0.04629425,0.860285,"neutral",5,2.88591752987557,0.717568628250986,0.485213736125703,"neutral","neutral"
"\textit{Luzula alpinopilosa}","AGA_CTA_349.8",0.155525,0.093234,-0.04768325,0.8587425,"neutral",5,14.5810794957395,0.0123106304118413,0.0597905011346907,"adaptive","neutral"
